,endTime,artistName,trackName,msPlayed,name,release_date,duration_ms,explicit,popularity,uri,details
6483,2022-11-23 10:09,Abbie Ozard,tv kween,219783,tv kween,2021-02-12,219783,False,30,spotify:track:68OqgWoFxfEUSJshAe56cL,"{'name': 'tv kween', 'release_date': '2021-02-12', 'duration_ms': 219783, 'explicit': False, 'popularity': 30, 'uri': 'spotify:track:68OqgWoFxfEUSJshAe56cL'}"
9110,2022-05-23 18:18,Abby Cates,Better Friends,180429,Better Friends,2021-07-28,180428,True,58,spotify:track:16HvU7Y8TNgVjzm987FIco,"{'name': 'Better Friends', 'release_date': '2021-07-28', 'duration_ms': 180428, 'explicit': True, 'popularity': 58, 'uri': 'spotify:track:16HvU7Y8TNgVjzm987FIco'}"
6865,2022-04-01 08:51,Abigail Fierce,Scream It to the Whole World,191724,Scream It to the Whole World,2021-06-04,207378,False,44,spotify:track:1Ux9Ql1kyqa0skExUNerDW,"{'name': 'Scream It to the Whole World', 'release_date': '2021-06-04', 'duration_ms': 207378, 'explicit': False, 'popularity': 44, 'uri': 'spotify:track:1Ux9Ql1kyqa0skExUNerDW'}"
7940,2022-04-27 14:42,Acapop! KIDS,Kelly Clarkson Medley,214685,Kelly Clarkson Medley,2020-01-24,214685,False,37,spotify:track:5v5mQx8uHO7rulftcypxpq,"{'name': 'Kelly Clarkson Medley', 'release_date': '2020-01-24', 'duration_ms': 214685, 'explicit': False, 'popularity': 37, 'uri': 'spotify:track:5v5mQx8uHO7rulftcypxpq'}"
6164,2022-03-14 19:34,Achille Lauro,STRIPPER,173013,STRIPPER,2022-03-04,173013,False,48,spotify:track:1PpH00KzrWRN3um8vSbi7A,"{'name': 'STRIPPER', 'release_date': '2022-03-04', 'duration_ms': 173013, 'explicit': False, 'popularity': 48, 'uri': 'spotify:track:1PpH00KzrWRN3um8vSbi7A'}"
5937,2022-11-11 13:59,Adalgiso Ferraris,Black Eyes (Ochi Chernyie),111946,Black Eyes (Ochi Chernyie),2019-03-15,111946,False,12,spotify:track:1nX8HREttWLv6nnel9krf4,"{'name': 'Black Eyes (Ochi Chernyie)', 'release_date': '2019-03-15', 'duration_ms': 111946, 'explicit': False, 'popularity': 12, 'uri': 'spotify:track:1nX8HREttWLv6nnel9krf4'}"
1013,2022-07-09 21:39,Adam Hicks,"Determinate - From ""Lemonade Mouth""",73818,"Determinate - From ""Lemonade Mouth""",2011-01-01,198106,False,65,spotify:track:4qEoqyPbLYnLOii6mKlIjI,"{'name': 'Determinate - From ""Lemonade Mouth""', 'release_date': '2011-01-01', 'duration_ms': 198106, 'explicit': False, 'popularity': 65, 'uri': 'spotify:track:4qEoqyPbLYnLOii6mKlIjI'}"
647,2021-12-15 15:06,Adam Jacobs,Go the Distance,0,Go the Distance,2015-12-13,206493,False,37,spotify:track:3gJOi9ALP9LHb5QLi7QWkw,"{'name': 'Go the Distance', 'release_date': '2015-12-13', 'duration_ms': 206493, 'explicit': False, 'popularity': 37, 'uri': 'spotify:track:3gJOi9ALP9LHb5QLi7QWkw'}"
2170,2022-01-07 00:37,Adam Pascal,One Song Glory,166840,One Song Glory,2005-09-27,166840,False,47,spotify:track:6Bp80mBzCSf3XAy31Qo7fA,"{'name': 'One Song Glory', 'release_date': '2005-09-27', 'duration_ms': 166840, 'explicit': False, 'popularity': 47, 'uri': 'spotify:track:6Bp80mBzCSf3XAy31Qo7fA'}"
421,2021-12-13 22:54,Adam Pascal,A Painted Lady,923,A Painted Lady,2020-12-11,247388,False,6,spotify:track:0JocUUop1LemYXK45oGDqo,"{'name': 'A Painted Lady', 'release_date': '2020-12-11', 'duration_ms': 247388, 'explicit': False, 'popularity': 6, 'uri': 'spotify:track:0JocUUop1LemYXK45oGDqo'}"
2119,2022-01-06 17:21,Adelaine Morin,Yellow,188308,Yellow,2019-09-30,188307,False,35,spotify:track:4WZfd2L9yKmDUAUuUNc3s9,"{'name': 'Yellow', 'release_date': '2019-09-30', 'duration_ms': 188307, 'explicit': False, 'popularity': 35, 'uri': 'spotify:track:4WZfd2L9yKmDUAUuUNc3s9'}"
4847,2022-10-17 22:11,Adele,Make You Feel My Love,212040,Make You Feel My Love,2008-01-27,212040,False,77,spotify:track:273QnyCvJB65rScHJ1nPZb,"{'name': 'Make You Feel My Love', 'release_date': '2008-01-27', 'duration_ms': 212040, 'explicit': False, 'popularity': 77, 'uri': 'spotify:track:273QnyCvJB65rScHJ1nPZb'}"
30,2021-12-07 20:58,Adele,Hello,295502,Hello,2015-11-20,295502,False,74,spotify:track:1Yk0cQdMLx5RzzFTYwmuld,"{'name': 'Hello', 'release_date': '2015-11-20', 'duration_ms': 295502, 'explicit': False, 'popularity': 74, 'uri': 'spotify:track:1Yk0cQdMLx5RzzFTYwmuld'}"
5909,2022-11-10 22:32,Adele,Rolling in the Deep,190578,Rolling in the Deep,2011-01-24,228093,True,81,spotify:track:4OSBTYWVwsQhGLF9NHvIbR,"{'name': 'Rolling in the Deep', 'release_date': '2011-01-24', 'duration_ms': 228093, 'explicit': True, 'popularity': 81, 'uri': 'spotify:track:4OSBTYWVwsQhGLF9NHvIbR'}"
5906,2022-11-10 22:25,Adele,Love In The Dark,285935,Love In The Dark,2015-11-20,285935,False,79,spotify:track:0DuWDLjriRPjDRoPgaCslY,"{'name': 'Love In The Dark', 'release_date': '2015-11-20', 'duration_ms': 285935, 'explicit': False, 'popularity': 79, 'uri': 'spotify:track:0DuWDLjriRPjDRoPgaCslY'}"
5902,2022-11-10 22:15,Adele,When We Were Young,290900,When We Were Young,2015-11-20,290900,False,78,spotify:track:6O5TrlFWTYvznd9fMC0VvU,"{'name': 'When We Were Young', 'release_date': '2015-11-20', 'duration_ms': 290900, 'explicit': False, 'popularity': 78, 'uri': 'spotify:track:6O5TrlFWTYvznd9fMC0VvU'}"
4962,2022-10-20 20:34,Adele,Someone Like You,285240,Someone Like You,2011-01-24,285240,False,81,spotify:track:3bNv3VuUOKgrf5hu3YcuRo,"{'name': 'Someone Like You', 'release_date': '2011-01-24', 'duration_ms': 285240, 'explicit': False, 'popularity': 81, 'uri': 'spotify:track:3bNv3VuUOKgrf5hu3YcuRo'}"
5899,2022-11-10 22:10,Adele,Woman Like Me,300248,Woman Like Me,2021-11-19,300247,False,66,spotify:track:2c6xRsQBv7pynuhYhWoHxo,"{'name': 'Woman Like Me', 'release_date': '2021-11-19', 'duration_ms': 300247, 'explicit': False, 'popularity': 66, 'uri': 'spotify:track:2c6xRsQBv7pynuhYhWoHxo'}"
5882,2022-11-10 21:16,Adele,Oh My God,225149,Oh My God,2021-11-19,225148,False,82,spotify:track:3Kkjo3cT83cw09VJyrLNwX,"{'name': 'Oh My God', 'release_date': '2021-11-19', 'duration_ms': 225148, 'explicit': False, 'popularity': 82, 'uri': 'spotify:track:3Kkjo3cT83cw09VJyrLNwX'}"
4480,2022-02-06 16:44,Adele,Easy On Me,224695,Easy On Me,2021-10-14,224694,False,84,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,"{'name': 'Easy On Me', 'release_date': '2021-10-14', 'duration_ms': 224694, 'explicit': False, 'popularity': 84, 'uri': 'spotify:track:0gplL1WMoJ6iYaPgMCL0gX'}"
3552,2022-09-17 15:27,Adele,Can I Get It,210384,Can I Get It,2021-11-19,210384,False,73,spotify:track:6w8ZPYdnGajyfPddTWdthN,"{'name': 'Can I Get It', 'release_date': '2021-11-19', 'duration_ms': 210384, 'explicit': False, 'popularity': 73, 'uri': 'spotify:track:6w8ZPYdnGajyfPddTWdthN'}"
5889,2022-11-10 21:51,Adele,All Night Parking (with Erroll Garner) Interlude,161830,All Night Parking (with Erroll Garner) Interlude,2021-11-19,161829,False,69,spotify:track:496vIKS2INz840xZaKncvR,"{'name': 'All Night Parking (with Erroll Garner) Interlude', 'release_date': '2021-11-19', 'duration_ms': 161829, 'explicit': False, 'popularity': 69, 'uri': 'spotify:track:496vIKS2INz840xZaKncvR'}"
4481,2022-02-06 16:51,Adele,To Be Loved,403962,To Be Loved,2021-11-19,403961,False,70,spotify:track:10ImcQk9tihY1EKMDIbvXJ,"{'name': 'To Be Loved', 'release_date': '2021-11-19', 'duration_ms': 403961, 'explicit': False, 'popularity': 70, 'uri': 'spotify:track:10ImcQk9tihY1EKMDIbvXJ'}"
5895,2022-11-10 22:05,Adele,Cry Your Heart Out,255278,Cry Your Heart Out,2021-11-19,255278,False,67,spotify:track:09u787BYeYIGd2mFIJ505t,"{'name': 'Cry Your Heart Out', 'release_date': '2021-11-19', 'duration_ms': 255278, 'explicit': False, 'popularity': 67, 'uri': 'spotify:track:09u787BYeYIGd2mFIJ505t'}"
5884,2022-11-10 21:26,Adele,I Drink Wine,376169,I Drink Wine,2021-11-19,376169,False,77,spotify:track:6v0UJD4a2FtleHeSYVX02A,"{'name': 'I Drink Wine', 'release_date': '2021-11-19', 'duration_ms': 376169, 'explicit': False, 'popularity': 77, 'uri': 'spotify:track:6v0UJD4a2FtleHeSYVX02A'}"
5888,2022-11-10 21:49,Adele,My Little Love,389107,My Little Love,2021-11-19,389107,False,70,spotify:track:2DuPBbS5mIldXnh7Wum8Cy,"{'name': 'My Little Love', 'release_date': '2021-11-19', 'duration_ms': 389107, 'explicit': False, 'popularity': 70, 'uri': 'spotify:track:2DuPBbS5mIldXnh7Wum8Cy'}"
4482,2022-02-06 16:55,Adele,Daydreamer,220507,Daydreamer,2008-11-17,220506,False,54,spotify:track:0SA1xt4HUX5ny8xfgHOqQI,"{'name': 'Daydreamer', 'release_date': '2008-11-17', 'duration_ms': 220506, 'explicit': False, 'popularity': 54, 'uri': 'spotify:track:0SA1xt4HUX5ny8xfgHOqQI'}"
5890,2022-11-10 21:55,Adele,Strangers By Nature,182163,Strangers By Nature,2021-11-19,182163,False,67,spotify:track:13CVSGLSFl4UxpDVR6u3dq,"{'name': 'Strangers By Nature', 'release_date': '2021-11-19', 'duration_ms': 182163, 'explicit': False, 'popularity': 67, 'uri': 'spotify:track:13CVSGLSFl4UxpDVR6u3dq'}"
5892,2022-11-10 22:01,Adele,Love Is A Game,403044,Love Is A Game,2021-11-19,403044,False,67,spotify:track:2j3GxEsbNYNeEzz86wDY4J,"{'name': 'Love Is A Game', 'release_date': '2021-11-19', 'duration_ms': 403044, 'explicit': False, 'popularity': 67, 'uri': 'spotify:track:2j3GxEsbNYNeEzz86wDY4J'}"
4684,2022-10-13 18:15,Adele,Set Fire to the Rain,242974,Set Fire to the Rain,2011-01-24,242973,False,81,spotify:track:3di5hcvxxciiqwMH1jarhY,"{'name': 'Set Fire to the Rain', 'release_date': '2011-01-24', 'duration_ms': 242973, 'explicit': False, 'popularity': 81, 'uri': 'spotify:track:3di5hcvxxciiqwMH1jarhY'}"
5473,2022-11-01 13:41,Adele,Hold On,366004,Hold On,2021-11-19,366004,False,68,spotify:track:6bGMSP3H9YqkmaLnaJTIoF,"{'name': 'Hold On', 'release_date': '2021-11-19', 'duration_ms': 366004, 'explicit': False, 'popularity': 68, 'uri': 'spotify:track:6bGMSP3H9YqkmaLnaJTIoF'}"
6487,2022-11-23 10:22,Adiescar Chase,Kiss,125080,Kiss,2022-04-22,125080,False,38,spotify:track:7b7erRIo4wh1wd2ua0jO7O,"{'name': 'Kiss', 'release_date': '2022-04-22', 'duration_ms': 125080, 'explicit': False, 'popularity': 38, 'uri': 'spotify:track:7b7erRIo4wh1wd2ua0jO7O'}"
6463,2022-11-23 09:08,Adiescar Chase,Encore,57360,Encore,2022-04-22,57360,False,36,spotify:track:1QASQkmXvZaFCTVaRVQVqq,"{'name': 'Encore', 'release_date': '2022-04-22', 'duration_ms': 57360, 'explicit': False, 'popularity': 36, 'uri': 'spotify:track:1QASQkmXvZaFCTVaRVQVqq'}"
1507,2022-07-17 15:43,Adrian Chalifour,Open Heart,216946,Open Heart,2019-10-04,216946,False,23,spotify:track:5NeE6OjBlpK8NSjv0K7JAi,"{'name': 'Open Heart', 'release_date': '2019-10-04', 'duration_ms': 216946, 'explicit': False, 'popularity': 23, 'uri': 'spotify:track:5NeE6OjBlpK8NSjv0K7JAi'}"
6208,2022-11-17 18:18,Adrian Lyles,Right Place,53074,Right Place,2022-08-24,154304,False,44,spotify:track:456niQp0IMAE86HBeDrWhE,"{'name': 'Right Place', 'release_date': '2022-08-24', 'duration_ms': 154304, 'explicit': False, 'popularity': 44, 'uri': 'spotify:track:456niQp0IMAE86HBeDrWhE'}"
6199,2022-11-17 17:59,Adrian Lyles,For the First Time in Forever,80988,For the First Time in Forever,2022-09-15,80988,False,35,spotify:track:5FYT6y1DwZH6ADAKNciem1,"{'name': 'For the First Time in Forever', 'release_date': '2022-09-15', 'duration_ms': 80988, 'explicit': False, 'popularity': 35, 'uri': 'spotify:track:5FYT6y1DwZH6ADAKNciem1'}"
8814,2022-05-16 12:07,Aeris,Cottagecore,3455,Cottagecore,2021-03-26,203823,True,34,spotify:track:4X3EvMua5NnpQStixceh5P,"{'name': 'Cottagecore', 'release_date': '2021-03-26', 'duration_ms': 203823, 'explicit': True, 'popularity': 34, 'uri': 'spotify:track:4X3EvMua5NnpQStixceh5P'}"
5645,2022-11-04 16:34,Afasi & Filthy,Bomfalleralla,235667,Bomfalleralla,2004-08-28,235666,False,36,spotify:track:4zLJ2iroCiubb8q3RsblVn,"{'name': 'Bomfalleralla', 'release_date': '2004-08-28', 'duration_ms': 235666, 'explicit': False, 'popularity': 36, 'uri': 'spotify:track:4zLJ2iroCiubb8q3RsblVn'}"
1632,2021-12-30 10:30,Afro B,Drogba (Joanna),6621,Drogba (Joanna),2018-07-06,199000,False,63,spotify:track:4E0teOQQQwagLVvQ7VfYm1,"{'name': 'Drogba (Joanna)', 'release_date': '2018-07-06', 'duration_ms': 199000, 'explicit': False, 'popularity': 63, 'uri': 'spotify:track:4E0teOQQQwagLVvQ7VfYm1'}"
3587,2022-09-18 10:34,Aidan Bissett,Tripping Over Air,182382,Tripping Over Air,2022-09-09,182382,True,71,spotify:track:7mzPAftljnsFmU6131Pqcd,"{'name': 'Tripping Over Air', 'release_date': '2022-09-09', 'duration_ms': 182382, 'explicit': True, 'popularity': 71, 'uri': 'spotify:track:7mzPAftljnsFmU6131Pqcd'}"
3082,2022-01-18 18:56,Aisha Jackson,Club Knocked Up,46106,Club Knocked Up,2016-06-03,46106,False,43,spotify:track:0kbG8feXW2Pa9SXqf14Eg6,"{'name': 'Club Knocked Up', 'release_date': '2016-06-03', 'duration_ms': 46106, 'explicit': False, 'popularity': 43, 'uri': 'spotify:track:0kbG8feXW2Pa9SXqf14Eg6'}"
37,2021-12-08 11:31,Al Calderon,Hey Kendra,76591,Hey Kendra,2008-09-30,189480,False,24,spotify:track:3OGuTd3BUX46jlgljyE6nk,"{'name': 'Hey Kendra', 'release_date': '2008-09-30', 'duration_ms': 189480, 'explicit': False, 'popularity': 24, 'uri': 'spotify:track:3OGuTd3BUX46jlgljyE6nk'}"
5203,2022-02-22 23:56,Alan Kelly Gang,Millhouse,9079,Millhouse,2016-12-29,228453,False,9,spotify:track:41IWCt91kFQbeoGSGG4WDD,"{'name': 'Millhouse', 'release_date': '2016-12-29', 'duration_ms': 228453, 'explicit': False, 'popularity': 9, 'uri': 'spotify:track:41IWCt91kFQbeoGSGG4WDD'}"
212,2021-12-10 13:32,Alan Menken,Once And For All,241311,Once And For All,2012-04-10,241311,False,46,spotify:track:5umt6j4cZkfrL18u8KOnyq,"{'name': 'Once And For All', 'release_date': '2012-04-10', 'duration_ms': 241311, 'explicit': False, 'popularity': 46, 'uri': 'spotify:track:5umt6j4cZkfrL18u8KOnyq'}"
4266,2022-02-01 20:22,Alan Walker,Darkside,7850,Darkside,2018-12-14,211680,False,74,spotify:track:6SRWhUJcD2YKahCwHavz3X,"{'name': 'Darkside', 'release_date': '2018-12-14', 'duration_ms': 211680, 'explicit': False, 'popularity': 74, 'uri': 'spotify:track:6SRWhUJcD2YKahCwHavz3X'}"
785,2021-12-16 16:24,Alessia Cara,OKAY OKAY,158146,OKAY OKAY,2022-04-15,158146,False,42,spotify:track:6HYKGtnZAmej7UWAyUBOcy,"{'name': 'OKAY OKAY', 'release_date': '2022-04-15', 'duration_ms': 158146, 'explicit': False, 'popularity': 42, 'uri': 'spotify:track:6HYKGtnZAmej7UWAyUBOcy'}"
834,2021-12-17 18:22,Alessia Cara,Make It To Christmas,211013,Make It To Christmas,2019-11-08,211013,False,78,spotify:track:6RS6rcjnWrdfVuu2U2W2dj,"{'name': 'Make It To Christmas', 'release_date': '2019-11-08', 'duration_ms': 211013, 'explicit': False, 'popularity': 78, 'uri': 'spotify:track:6RS6rcjnWrdfVuu2U2W2dj'}"
2127,2022-01-06 17:39,Alesso,Chasing Stars (feat. James Bay),88247,Chasing Stars (feat. James Bay),2021-08-20,170457,False,68,spotify:track:6y6xhAgZjvxy5kR5rigpY3,"{'name': 'Chasing Stars (feat. James Bay)', 'release_date': '2021-08-20', 'duration_ms': 170457, 'explicit': False, 'popularity': 68, 'uri': 'spotify:track:6y6xhAgZjvxy5kR5rigpY3'}"
1650,2022-01-01 02:05,Alesso,When I’m Gone (with Katy Perry),5400,When I’m Gone (with Katy Perry),2021-12-29,161266,False,79,spotify:track:5902W4uHWzhtOff1UK7the,"{'name': 'When I’m Gone (with Katy Perry)', 'release_date': '2021-12-29', 'duration_ms': 161266, 'explicit': False, 'popularity': 79, 'uri': 'spotify:track:5902W4uHWzhtOff1UK7the'}"
7902,2022-04-27 11:02,Alex Brightman,Fright of Their Lives,224633,Fright of Their Lives,2019-06-07,224633,False,50,spotify:track:71ZdfBqav4YvPN6suM6TPk,"{'name': 'Fright of Their Lives', 'release_date': '2019-06-07', 'duration_ms': 224633, 'explicit': False, 'popularity': 50, 'uri': 'spotify:track:71ZdfBqav4YvPN6suM6TPk'}"
7900,2022-04-27 10:55,Alex Brightman,"The Whole ""Being Dead"" Thing, Pt. 2",100113,"The Whole ""Being Dead"" Thing, Pt. 2",2019-06-07,100113,False,53,spotify:track:10Aebb38sIB5JqkHmYSMJ9,"{'name': 'The Whole ""Being Dead"" Thing, Pt. 2', 'release_date': '2019-06-07', 'duration_ms': 100113, 'explicit': False, 'popularity': 53, 'uri': 'spotify:track:10Aebb38sIB5JqkHmYSMJ9'}"
9791,2022-06-07 15:12,Alex Brightman,A Little Bit,923,A Little Bit,2013-04-19,248373,True,36,spotify:track:2t1TbzQBk7QucDaibzSmzv,"{'name': 'A Little Bit', 'release_date': '2013-04-19', 'duration_ms': 248373, 'explicit': True, 'popularity': 36, 'uri': 'spotify:track:2t1TbzQBk7QucDaibzSmzv'}"
7905,2022-04-27 11:08,Alex Brightman,Invisible (Reprise) / On the Roof,108243,Invisible (Reprise) / On the Roof,2019-06-07,108243,False,48,spotify:track:6vIcTENBNyUEFQ44HSwAqG,"{'name': 'Invisible (Reprise) / On the Roof', 'release_date': '2019-06-07', 'duration_ms': 108243, 'explicit': False, 'popularity': 48, 'uri': 'spotify:track:6vIcTENBNyUEFQ44HSwAqG'}"
133,2021-12-09 14:52,Alex Brightman,Say My Name,235286,Say My Name,2019-06-07,235286,False,65,spotify:track:3PzAUMMxPcaXEfWEvMx469,"{'name': 'Say My Name', 'release_date': '2019-06-07', 'duration_ms': 235286, 'explicit': False, 'popularity': 65, 'uri': 'spotify:track:3PzAUMMxPcaXEfWEvMx469'}"
7909,2022-04-27 11:23,Alex Brightman,That Beautiful Sound,314950,That Beautiful Sound,2019-06-07,314950,False,52,spotify:track:4TkCT3027X457Q22xWbLPg,"{'name': 'That Beautiful Sound', 'release_date': '2019-06-07', 'duration_ms': 314950, 'explicit': False, 'popularity': 52, 'uri': 'spotify:track:4TkCT3027X457Q22xWbLPg'}"
7898,2022-04-27 10:49,Alex Brightman,"The Whole ""Being Dead"" Thing",223564,"The Whole ""Being Dead"" Thing",2019-06-07,223564,False,59,spotify:track:7BKbcBpIS7jMKsjbry09JF,"{'name': 'The Whole ""Being Dead"" Thing', 'release_date': '2019-06-07', 'duration_ms': 223564, 'explicit': False, 'popularity': 59, 'uri': 'spotify:track:7BKbcBpIS7jMKsjbry09JF'}"
6647,2022-11-27 12:22,Alexa Cappelli,Body Language,173485,Body Language,2022-01-27,173485,False,58,spotify:track:2bkgIGPHdyQN03nAmSViSi,"{'name': 'Body Language', 'release_date': '2022-01-27', 'duration_ms': 173485, 'explicit': False, 'popularity': 58, 'uri': 'spotify:track:2bkgIGPHdyQN03nAmSViSi'}"
1712,2022-07-23 17:12,Alexa Cappelli,SAY SOMETHING,175425,SAY SOMETHING,2021-05-21,175425,False,50,spotify:track:3amDntxWUf9vsrdl3BwNa8,"{'name': 'SAY SOMETHING', 'release_date': '2021-05-21', 'duration_ms': 175425, 'explicit': False, 'popularity': 50, 'uri': 'spotify:track:3amDntxWUf9vsrdl3BwNa8'}"
6233,2022-11-17 22:38,Alexandra Burke,Bad Boys (feat. Flo Rida),206480,Bad Boys (feat. Flo Rida),2009,206480,False,58,spotify:track:0JYRNrTwUmeySRX37azvnH,"{'name': 'Bad Boys (feat. Flo Rida)', 'release_date': '2009', 'duration_ms': 206480, 'explicit': False, 'popularity': 58, 'uri': 'spotify:track:0JYRNrTwUmeySRX37azvnH'}"
4313,2022-02-02 10:46,Alexandra Burke,Start Without You (feat. Laza Morgan),60272,Start Without You (feat. Laza Morgan),2009,212840,False,44,spotify:track:24lvFiLei3W4DjCUA3LpFY,"{'name': 'Start Without You (feat. Laza Morgan)', 'release_date': '2009', 'duration_ms': 212840, 'explicit': False, 'popularity': 44, 'uri': 'spotify:track:24lvFiLei3W4DjCUA3LpFY'}"
5202,2022-10-26 10:38,Alexisonfire,"Hey, It's Your Funeral Mama",3077,"Hey, It's Your Funeral Mama",2004-06-01,262386,True,38,spotify:track:0isd7xJL3Oh1Cw9RraixQL,"{'name': ""Hey, It's Your Funeral Mama"", 'release_date': '2004-06-01', 'duration_ms': 262386, 'explicit': True, 'popularity': 38, 'uri': 'spotify:track:0isd7xJL3Oh1Cw9RraixQL'}"
5132,2022-10-24 21:26,Alfie Templeman,Movies,197638,Movies,2019-11-13,197638,False,60,spotify:track:6PHXRx0ZOrGk7OJ9C29cTm,"{'name': 'Movies', 'release_date': '2019-11-13', 'duration_ms': 197638, 'explicit': False, 'popularity': 60, 'uri': 'spotify:track:6PHXRx0ZOrGk7OJ9C29cTm'}"
5135,2022-10-24 21:37,Alfie Templeman,Film Scene Daydream,248970,Film Scene Daydream,2021-05-07,248970,False,56,spotify:track:5xRMeDs8QOXynCBWcJo6bY,"{'name': 'Film Scene Daydream', 'release_date': '2021-05-07', 'duration_ms': 248970, 'explicit': False, 'popularity': 56, 'uri': 'spotify:track:5xRMeDs8QOXynCBWcJo6bY'}"
5133,2022-10-24 21:30,Alfie Templeman,Things I Thought Were Mine,193165,Things I Thought Were Mine,2020-07-17,193165,False,59,spotify:track:0Y8OIyvMvyTpEUhfLupDoh,"{'name': 'Things I Thought Were Mine', 'release_date': '2020-07-17', 'duration_ms': 193165, 'explicit': False, 'popularity': 59, 'uri': 'spotify:track:0Y8OIyvMvyTpEUhfLupDoh'}"
5137,2022-10-24 21:43,Alfie Templeman,Happiness In Liquid Form,212825,Happiness In Liquid Form,2020-07-17,212824,False,60,spotify:track:6PftSaJIUfDKLoxCHpBvqs,"{'name': 'Happiness In Liquid Form', 'release_date': '2020-07-17', 'duration_ms': 212824, 'explicit': False, 'popularity': 60, 'uri': 'spotify:track:6PftSaJIUfDKLoxCHpBvqs'}"
5138,2022-10-24 21:47,Alfie Templeman,Everybody’s Gonna Love Somebody - Edit,196709,Everybody’s Gonna Love Somebody - Edit,2021-02-16,196709,False,55,spotify:track:3UiNJ6yEsbA74igJmDZ6Xz,"{'name': 'Everybody’s Gonna Love Somebody - Edit', 'release_date': '2021-02-16', 'duration_ms': 196709, 'explicit': False, 'popularity': 55, 'uri': 'spotify:track:3UiNJ6yEsbA74igJmDZ6Xz'}"
5143,2022-10-24 21:58,Alfie Templeman,Stop Thinking (About Me),50712,Stop Thinking (About Me),2019-06-21,251061,False,50,spotify:track:4TUk4UVSVxQXsIXcKvKn5h,"{'name': 'Stop Thinking (About Me)', 'release_date': '2019-06-21', 'duration_ms': 251061, 'explicit': False, 'popularity': 50, 'uri': 'spotify:track:4TUk4UVSVxQXsIXcKvKn5h'}"
5140,2022-10-24 21:53,Alfie Templeman,"Wait, I Lied",196039,"Wait, I Lied",2021-05-07,196039,False,46,spotify:track:7EPxhefkbAYkGmAcyKhqqq,"{'name': 'Wait, I Lied', 'release_date': '2021-05-07', 'duration_ms': 196039, 'explicit': False, 'popularity': 46, 'uri': 'spotify:track:7EPxhefkbAYkGmAcyKhqqq'}"
5141,2022-10-24 21:57,Alfie Templeman,Obvious Guy,201989,Obvious Guy,2020-07-17,201988,False,52,spotify:track:0LZbOlYdwrFbe0unSOBkVX,"{'name': 'Obvious Guy', 'release_date': '2020-07-17', 'duration_ms': 201988, 'explicit': False, 'popularity': 52, 'uri': 'spotify:track:0LZbOlYdwrFbe0unSOBkVX'}"
